[0.0035304680265042]	[http://www.infosci.cornell.edu/courses/info204/2007sp/index.htm]	[outline of topics, schedule of office hours, list of handouts]
[0.0035304680265042]	[http://www.infosci.cornell.edu/courses/info2040/2010fa/index.htm]	[CMS site, outline of topics, schedule of office hours, list of handouts]
[0.0035304680265042]	[http://www.infosci.cornell.edu/pathways/index.html]	[Summary, People, Publications, publications]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/publications.html]	[Publications]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/status.html]	[Status, status]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/contact.html]	[Contact]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/overview.html]	[Overview]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/documentation.html]	[Tools and documentation]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/contributors.html]	[Contributors]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/policy.html]	[Use policy]
[0.0035304680265042]	[http://weblab.infosci.cornell.edu/index.html]	[Home]
[0.00326632726952022]	[http://www.infosci.cornell.edu/about/SIGCHI.html]	[http://www.infosci.cornell.edu/about/SIGCHI.html, SIGCHI Series]
[0.00310520301222825]	[http://www.infosci.cornell.edu/hadoop/windows.html]	[Preparing a MapReduce job on a Windows computer, Preparing a MapReduce job from a Windows computer]
[0.00310520301222825]	[http://www.infosci.cornell.edu/hadoop/mac.html]	[Preparing a MapReduce job on a Macintosh computer, Preparing a MapReduce job from a Macintosh computer]
[0.00285856695454034]	[http://www.infosci.cornell.edu/ugrad/isst.htm]	[Information Science, Systems, and Technology (Engineering), ISST Main Menu]
[0.00283034064486846]	[http://www.infosci.cornell.edu/ugrad/arts.htm]	[Arts & Sciences Main Menu, Information Science (Arts & Sciences)]
[0.0027668189411659]	[http://www.infosci.cornell.edu/courses/courses.asp]	[INFO 2310, Back to INFO course list, INFO 3660, INFO 3200, INFO 4320, INFO Courses, INFO 7050]
[0.00255719381632887]	[http://www.infosci.cornell.edu/courses/info4300/2008fa/HadoopHints.html]	[Hadoop hints for CS/Info 4300, HadoopHints.html]
[0.00241510545609599]	[http://www.infosci.cornell.edu/hadoop/docs.html]	[http://www.infosci.cornell.edu/hadoop/docs.html, Documentation on Hadoop and MapReduce]
[0.00241510545609599]	[http://www.infosci.cornell.edu/courses/info4300/2008fa/MapReduceHints.html]	[MapReduceHints.html, MapReduce hints for CS/Info 4300]
[0.00235712084617469]	[http://www.infosci.cornell.edu/dl/core-integration.html]	[Core Integration, NSDL at Cornell: Core Integration, NSDL Core Integration]
[0.00235712084617469]	[http://www.infosci.cornell.edu/dl/nsdl-cornell.html]	[The NSDL at Cornell, NSDL at Cornell, NSDL-funded projects at Cornell]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/testData.html]	[testData.html, Test Data]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/assignments.html]	[Assignments, assignments]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/exams.html]	[Examinations, examinations]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/readings.html]	[Readings, reading, discussion classes, instructions, Books and Readings]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/code.html]	[Academic Integrity]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/about.html]	[About this site]
[0.00229489657093521]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/syllabus.html]	[Syllabus]
[0.00197954542353648]	[http://www.infosci.cornell.edu/courses/FA10offeringnotes.html]	[offering notes]
[0.00186709626019661]	[http://www.infosci.cornell.edu/hadoop/cac.html]	[Project forms]
[0.00186709626019661]	[http://www.infosci.cornell.edu/hadoop/runjob.html]	[Running a MapReduce job on the Hadoop cluster]
[0.00186709626019661]	[http://www.infosci.cornell.edu/hadoop/prog.html]	[Hints and examples of MapReduce programming]
[0.00186709626019661]	[http://www.infosci.cornell.edu/hadoop/config.html]	[Hardware and software configuration]
[0.00186709626019661]	[http://www.infosci.cornell.edu/hadoop/monitor.html]	[Monitoring tools]
[0.00180206120146276]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%205150]	[INFO 5150, [INFO 5150]]
[0.00170610643038137]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206850]	[CS 6850, INFO 6850]
[0.00168107643460763]	[http://www.infosci.cornell.edu/dl/epub.html]	[Electronic Publishing, Electronic publishing]
[0.00168107643460763]	[http://www.infosci.cornell.edu/dl/dl-people.html]	[People]
[0.00168107643460763]	[http://www.infosci.cornell.edu/dl/dl-archive.html]	[Archive of digital library research at Cornell, Archive of Digital Libraries Research]
[0.00161394413783184]	[http://www.infosci.cornell.edu/about/SeminarSeries-spring2004.html]	[Spring 2004 Colloquium]
[0.00154032650988437]	[http://www.infosci.cornell.edu/about/SeminarSeries-fall2004.html]	[Fall 2004 Colloquium]
[0.00148908519127758]	[http://www.infosci.cornell.edu/about/SeminarSeries-spring2005.html]	[Spring 2005 Colloquium]
[0.00146165610193562]	[http://www.infosci.cornell.edu/about/IS-SIGCHI.html]	[IS-SIGCHI Series]
[0.00142116308861746]	[http://www.infosci.cornell.edu/about/colloquium-fall2005.html]	[Fall 2005 Colloquium]
[0.00133889045610529]	[http://www.infosci.cornell.edu/about/colloquium-spring2006.html]	[Spring 2006 Colloquium]
[0.00128850547325148]	[http://www.infosci.cornell.edu/about/seminarSeries-fall2007.htm]	[Fall 2007 Colloquium]
[0.00128850547325148]	[http://www.infosci.cornell.edu/about/colloq_videos.html]	[View Colloquium Videos and Slides]
[0.00128850547325148]	[http://www.infosci.cornell.edu/about/seminarSeries-spring2007.htm]	[Spring 2007 Colloquium]
[0.00128850547325148]	[http://www.infosci.cornell.edu/about/colloquium-fall2006.html]	[Fall 2006 Colloquium]
[0.00121325544540942]	[http://www.infosci.cornell.edu/about/seminarSeries-spring2008.htm]	[Spring 2008 Colloquium]
[0.00121325544540942]	[http://www.infosci.cornell.edu/about/colloquiumFA08/Nov19.html]	[Internet Addressing: The Next Great Battleground for Internet Governance]
[0.00117709054014817]	[http://www.infosci.cornell.edu/about/seminarSeries-fall2008.html]	[Fall 2008 Colloquium]
[0.00114200369602519]	[http://www.infosci.cornell.edu/about/seminarSeries-spring2009.html]	[Spring 2009 Colloquium]
[0.00110401375937137]	[http://www.infosci.cornell.edu/about/seminarSeries-fall2009.html]	[Fall 2009 Colloquium]
[0.00110401375937137]	[http://www.infosci.cornell.edu/about/seminarSeries-spring2010.html]	[Spring 2010 Colloquium]
[0.00107126381398015]	[http://www.infosci.cornell.edu/about/colloquiumFA10/Oct%201.html]	[Personal Connections in the Digital Age]
[0.00107126381398015]	[http://www.infosci.cornell.edu/about/colloquiumFA10/Nov%2010.html]	[The Second Information Science Research Cavalcade]
[0.00107126381398015]	[http://www.infosci.cornell.edu/about/colloquiumFA10/Oct%2027.html]	[Signaling online: The economics of honesty in the mediated world]
[0.00107126381398015]	[http://www.infosci.cornell.edu/about/colloquiumFA10/Nov%201.html]	[Untangling Attribution: Understanding the Requirements Needed for Attribution on the Network]
[0.00107126381398015]	[http://www.infosci.cornell.edu/about/colloquiumFA10/Oct%2013.html]	[The First-Ever Information Science Research Cavalcade]
[0.000992981559524876]	[http://www.infosci.cornell.edu/ugrad/ISSTRequirements.htm]	[major requirements, Degree requirements, B.S. in Information Science, Systems and Technology,]
[0.000962779229777956]	[http://www.infosci.cornell.edu/ugrad/CALSRequirements.htm]	[core courses, major requirements, B.S. in Information Science, Degree requirements]
[0.000938354821328694]	[http://www.infosci.cornell.edu/SIN/cybertools/index.html]	[Next Generation Cybertools]
[0.000859244508493002]	[http://www.infosci.cornell.edu/courses/Projectlist.htm]	[Student Research Examples, (examples), here]
[0.000853906525786725]	[http://www.infosci.cornell.edu/ugrad/nowebsite.htm]	[INFO 4910, INFO 6648, INFO 7900, INFO 6450, INFO 4450, INFO 3561, INFO 5150, INFO 3650, INFO 2450, INFO 6500, INFO 4290, INFO 9900, INFO 4500, INFO 3490]
[0.000838836168487378]	[http://www.infosci.cornell.edu/ugrad/Recker.htm]	[Mimi Recker]
[0.000838836168487378]	[http://www.infosci.cornell.edu/ugrad/Kerchner.htm]	[Marcia Davis Kerchner]
[0.000838836168487378]	[http://www.infosci.cornell.edu/ugrad/Kruse.htm]	[Will Kruse]
[0.000838836168487378]	[http://www.infosci.cornell.edu/ugrad/Glasgal.htm]	[Rana Glasgal]
[0.000785486151312464]	[http://www.infosci.cornell.edu/about/IS-SIGCHI%20SP%2009/SIGCHI_Mar09_09.htm]	[Designing Culturally-Focused Health Technology]
[0.000723736143815258]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/sample-exam.html]	[HTML]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206648]	[INFO 6648 (LING 6648)]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206500]	[COMM 6500/INFO 6500]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206144]	[ART H 6144/INFO 6144]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206300]	[INFO 6300]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206400]	[COMM 6400/INFO 6400]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206140]	[INFO 6140/PSYCH 6140]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206341]	[INFO 6341/S&TS 6341]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206450]	[COMM 6450/INFO 6450]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206350]	[INFO 6350]
[0.000696682437541851]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206302]	[INFO 6302:]
[0.000683873720836017]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/assignment1.html]	[assignment1.html]
[0.000683873720836017]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/assignment2.html]	[assignment2.html]
[0.000683873720836017]	[http://www.infosci.cornell.edu/Courses/info4300/2010fa/assignment3.html]	[assignment3.html]
[0.000680350320897045]	[http://www.infosci.cornell.edu/ugrad/ArtsRequirements.htm]	[core courses, major requirements, Degree requirements]
[0.000664152496801079]	[http://www.infosci.cornell.edu/courses/SP11offeringnotes.html]	[offering notes]
[0.000603668012892487]	[http://www.infosci.cornell.edu/about/SeminarSpring04/Feb24.html]	[A new research platform for investigating hybrid networks]
[0.000603668012892487]	[http://www.infosci.cornell.edu/about/SeminarSpring04/Apr1.html]	[Exploring Bridges Between Open and Vetted Information Domains: INFOMINE, iVia and Data Fountains]
[0.000603668012892487]	[http://www.infosci.cornell.edu/about/SeminarSpring04/March31.html]	[Affective Presence]
[0.000603668012892487]	[http://www.infosci.cornell.edu/about/SeminarSpring04/Apr7.html]	[Everyday Lies and Everyday Technology: Deception, Design,]
[0.000603668012892487]	[http://www.infosci.cornell.edu/about/SeminarSpring04/March10.html]	[Learning to Predict Complex Outputs]
[0.000601899050174615]	[http://www.infosci.cornell.edu/ugrad/ArtsAdmissions.htm]	[Admission to the major]
[0.000601899050174615]	[http://www.infosci.cornell.edu/ugrad/ArtsMajor.htm]	[General information]
[0.000601899050174615]	[http://www.infosci.cornell.edu/ugrad/ArtsHonors.htm]	[Honors]
[0.000599086879804159]	[http://www.infosci.cornell.edu/ugrad/ISSTAdmissions.htm]	[Admission to the major]
[0.000599086879804159]	[http://www.infosci.cornell.edu/ugrad/ISSTHonors.htm]	[Honors]
[0.000599086879804159]	[http://www.infosci.cornell.edu/ugrad/ISSTMajor.htm]	[General information]
[0.000599086879804159]	[http://www.infosci.cornell.edu/ugrad/ISSTgoodstanding.htm]	[Criteria for good standing]
[0.000588304044904643]	[http://www.infosci.cornell.edu/about/IS-SIGCHI_SP06/april19.html]	[Designing and evaluating new mobile media experiences]
[0.000588304044904643]	[http://www.infosci.cornell.edu/about/IS-SIGCHI_SP06/march1.html]	[When I move, let’s keep in touch: Mediated communication and relationship maintenance]
[0.000588304044904643]	[http://www.infosci.cornell.edu/about/IS-SIGCHI_FA05/sept14.html]	[Desire, DSP, and the Unfinished Process of Performing No-Thing]
[0.000588304044904643]	[http://www.infosci.cornell.edu/about/IS-SIGCHI_FA05/oct12.html]	[How Homes Resist]
[0.000588304044904643]	[http://www.infosci.cornell.edu/about/IS-SIGCHI_SP06/april7.html]	[Are You Game?]
[0.000578390792281687]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Mar14.html]	[The Culture of Information]
[0.000578390792281687]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Mar28.html]	[From Disasters to WoW: Enabling Communities with Cyberinfrastructure]
[0.000578390792281687]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Jan31.html]	[Computerization and the Social Nature of Economic Activity: Evidence and Theorizing from the U.S. Residential Real Estate Industry]
[0.000578390792281687]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Jan22.html]	[A Time to Plant and a Time to Reap]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Sept22.html]	[Reading and Writing in the Digital Era]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Oct06.html]	[Machine Learning for Non-Traditional Performance Criteria]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Sept08.html]	[The Language and Technology of Online Intercultural Community Formation]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Oct20.html]	[Reconfiguring Agency at the Human-Computer Interface]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Nov17.html]	[Designing abstract visualizations: From musical to managerial]
[0.000578110445376908]	[http://www.infosci.cornell.edu/about/SeminarFall04/Nov03.html]	[Cooperative strategies in technical standardization: The case of wireless telecommunications]
[0.000572414920089554]	[http://www.infosci.cornell.edu/about/colloquiumFA05/nov2.html]	[Feature-Driven Graphics]
[0.000572414920089554]	[http://www.infosci.cornell.edu/about/colloquiumFA05/sept7.html]	[Tracking Social Networks Across Time and Space]
[0.000572414920089554]	[http://www.infosci.cornell.edu/about/colloquiumFA05/oct5.html]	[Using Visual Information to Coordinate Speech and Action in Collaborative Physical Tasks]
[0.000572414920089554]	[http://www.infosci.cornell.edu/about/colloquiumFA05/oct19.html]	[Economic Natural Selection]
[0.000572414920089554]	[http://www.infosci.cornell.edu/about/colloquiumFA05/nov30.html]	[Transformed Social Interaction in Virtual Reality]
[0.000568197725719688]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204307]	[INFO 4307]
[0.00056365581796115]	[http://www.infosci.cornell.edu/courses/nowebsite.htm]	[INFO 4900, INFO 4144, INFO 2921]
[0.000557792785126628]	[http://www.infosci.cornell.edu/courses/coursesgrad.asp]	[INFO Courses]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/March30b.html]	[Sadat's talk]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Apr27.html]	[The Web Laboratory: A petabyte collection of data for research on the content, structure, and evolution of the Web]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Apr13.html]	[Jofish's talk]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/Feb16.html]	[Is artist-friendly graphics possible?]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/June6.html]	[Managing E-loyalty through Design]
[0.000555734136036216]	[http://www.infosci.cornell.edu/about/SeminarSpring05/March30.html]	[Gilly's talk]
